chr1	150233896	150236969	3073
chr1	150255871	150256748	877
chr1	150281177	150283093	1916
chr1	150293471	150294725	1254
chr1	150321074	150322277	1203
chr1	150486775	150488044	1269
chr1	150532195	150533256	1061
chr1	150548639	150549792	1153
chr1	150973053	150975387	2334
chr1	150979310	150980178	868
chr1	151002574	151007231	4657
chr1	151007907	151009545	1638
chr1	151022542	151023296	754
chr1	151057892	151061044	3152
chr1	151070034	151071521	1487
chr1	151131049	151133037	1988
chr1	151145795	151147476	1681
chr1	151197829	151200570	2741
chr1	151254289	151255961	1672
chr1	151281103	151284291	3188
chr1	151372434	151372968	534
chr1	151399132	151400399	1267
chr1	151510116	151512173	2057
chr1	151611098	151613818	2720
chr1	151762923	151764006	1083
chr1	151789623	151791752	2129
chr1	151992957	151994442	1485
chr1	152052577	152052953	376
chr1	152053232	152053738	506
chr1	152189002	152190156	1154
chr1	152678863	152681626	2763
chr1	153535824	153536808	984
chr1	153633711	153635340	1629
chr1	153635557	153636023	466
chr1	153637648	153638522	874
chr1	153658457	153659707	1250
chr1	153921544	153924028	2484
chr1	153945574	153946927	1353
chr1	153957680	153959256	1576
chr1	153962189	153964433	2244
chr1	153966457	153968809	2352
chr1	153990553	153991750	1197
chr1	154155118	154155971	853
chr1	154171667	154172462	795
chr1	154193908	154194157	249
chr1	154198899	154199991	1092
chr1	154219365	154222187	2822
chr1	154404887	154408839	3952
chr1	154556622	154560089	3467
chr1	154574483	154575109	626
chr1	154936166	154937892	1726
chr1	154955006	154956979	1973
chr1	154960702	154962671	1969
chr1	154972973	154976272	3299
chr1	154982647	154984441	1794
chr1	154998976	155004367	5391
chr1	155017284	155018220	936
chr1	155050468	155052328	1860
chr1	155166866	155168301	1435
chr1	155172276	155175194	2918
chr1	155176024	155176816	792
chr1	155185118	155185785	667
chr1	155186501	155186928	427
chr1	155206854	155209768	2914
chr1	155226916	155227920	1004
chr1	155308317	155310070	1753
chr1	155322276	155325621	3345
chr1	155686497	155689772	3275
chr1	155745009	155746317	1308
chr1	155910702	155911778	1076
chr1	155933445	155935125	1680
chr1	155977733	155979109	1376
chr1	156020004	156021332	1328
chr1	156081361	156083727	2366
chr1	156096535	156096930	395
chr1	156104155	156104587	432
chr1	156105933	156107371	1438
chr1	156122510	156124103	1593
chr1	156145911	156147369	1458
chr1	156212567	156213936	1369
chr1	156281396	156283514	2118
chr1	156337363	156339132	1769
chr1	156435170	156440986	5816
chr1	156498271	156501940	3669
chr1	156504651	156505682	1031
chr1	156571364	156572861	1497
chr1	156584833	156585217	384
chr1	156591219	156592227	1008
chr1	156623523	156626159	2636
chr1	156641362	156642654	1292
chr1	156646253	156647238	985
chr1	156676506	156678830	2324
chr1	156692749	156693192	443
chr1	156704633	156706861	2228
chr1	156746567	156752884	6317
chr1	156766505	156769188	2683
chr1	156813674	156814319	645
chr1	156838087	156839208	1121
chr1	156844994	156845788	794
chr1	156848604	156848957	353
chr1	156849057	156849223	166
chr1	156876107	156876703	596
chr1	156891873	156893940	2067
chr1	156907368	156908781	1413
chr1	156923192	156924932	1740
chr1	156927269	156928138	869
chr1	157490621	157491058	437
chr1	158149468	158150064	596
chr1	159171127	159173137	2010
chr1	159853757	159855259	1502
chr1	159900111	159900622	511
chr1	159922621	159926126	3505
chr1	160061941	160062441	500
chr1	160084538	160084609	71
chr1	160097483	160099493	2010
chr1	160261234	160263267	2033
chr1	160342157	160344091	1934
chr1	161020060	161021759	1699
chr1	161037930	161039319	1389
chr1	161044948	161046377	1429
chr1	161089318	161089621	303
chr1	161131614	161133888	2274
chr1	161159057	161160390	1333
chr1	161165505	161167454	1949
chr1	161192381	161193046	665
chr1	161198282	161198538	256
chr1	161201994	161203034	1040
chr1	161725589	161727790	2201
chr1	162497477	162498875	1398
chr1	162560870	162562538	1668
chr1	165375958	165376905	947
chr1	165542555	165544258	1703
chr1	165597567	165599242	1675
chr1	165630213	165632596	2383
chr1	166838883	166841452	2569
chr1	166884031	166884624	593
chr1	167059171	167059551	380
chr1	167933891	167938797	4906
chr1	168249792	168250686	894
chr1	169484589	169487202	2613
chr1	169586207	169586788	581
chr1	171251133	171252229	1096
chr1	171484895	171486748	1853
chr1	173429357	173431495	2138
chr1	173474050	173479322	5272
chr1	175145883	175147064	1181
chr1	177897940	177898469	529
chr1	179079270	179079481	211
chr1	179081376	179082135	759
chr1	179809859	179810125	266
chr1	179814412	179816369	1957
chr1	179877319	179878214	895
chr1	179881403	179884582	3179
chr1	179953796	179957030	3234
chr1	180154168	180155675	1507
chr1	180228636	180240178	11542
chr1	180533237	180534442	1205
chr1	180953454	180954646	1192
chr1	181021053	181023404	2351
chr1	181142347	181143142	795
chr1	182614427	182615443	1016
chr1	182841246	182843393	2147
chr1	183469877	183473516	3639
chr1	184790638	184792751	2113
chr1	186373652	186376658	3006
chr1	193058351	193061180	2829
chr1	193104269	193106061	1792
chr1	193121196	193123288	2092
chr1	193155670	193157707	2037
chr1	201022944	201024125	1181
chr1	201113988	201115284	1296
chr1	201170556	201171756	1200
chr1	201346697	201348412	1715
chr1	201685832	201687536	1704
chr1	201791232	201792189	957
chr1	201982076	201984029	1953
chr1	202112871	202114409	1538
chr1	202122736	202122967	231
chr1	202311931	202312236	305
chr1	202709552	202710763	1211
chr1	202719677	202720149	472
chr1	202860672	202862440	1768
chr1	202887959	202889581	1622
chr1	202926592	202927842	1250
chr1	202957321	202958893	1572
chr1	203006347	203007975	1628
chr1	203266997	203267999	1002
chr1	203278514	203278899	385
chr1	203769305	203770139	834
chr1	204092847	204094156	1309
chr1	204108905	204109472	567
chr1	204128730	204131559	2829
chr1	204190334	204190834	500
chr1	204213699	204214475	776
chr1	204406890	204412298	5408
chr1	204492585	204495646	3061
chr1	204506173	204508357	2184
chr1	204515946	204517069	1123
chr1	204889668	204890000	332
chr1	205042539	205043538	999
chr1	205210401	205212011	1610
chr1	205273109	205273823	714
chr1	205313362	205314261	899
chr1	205317203	205318126	923
chr1	205524325	205524589	264
chr1	205568550	205569716	1166
chr1	205600918	205601784	866
chr1	205630536	205634071	3535
chr1	205743374	205744224	850
chr1	205811783	205814215	2432
chr1	206556791	206560287	3496
chr1	206566665	206567265	600
chr1	206589288	206590061	773
chr1	206633974	206634829	855
chr1	206634904	206636788	1884
chr1	206663900	206664476	576
chr1	207495849	207496946	1097
chr1	207644657	207645606	949
chr1	207669155	207669933	778
chr1	207751030	207753699	2669
chr1	207753850	207754793	943
chr1	207867327	207869692	2365
chr1	207958956	207959648	692
chr1	207963128	207964091	963
chr1	208233516	208234092	576
chr1	209783491	209784840	1349
chr1	209805346	209806512	1166
chr1	209822724	209823348	624
chr1	209879470	209880317	847
chr1	210328522	210329584	1062
chr1	212558158	212559444	1286
chr1	212587930	212588255	325
chr1	212605519	212609895	4376
chr1	212791125	212792867	1742
chr1	212981103	212981607	504
chr1	214214045	214214612	567
chr1	214550799	214552738	1939
chr1	215792725	215794732	2007
chr1	220089048	220090539	1491
chr1	222710047	222714046	3999
chr1	222842965	222844896	1931
chr1	224175161	224175905	744
chr1	224182351	224184241	1890
chr1	224340369	224341341	972
chr1	225426451	225428966	2515
chr1	225454160	225454994	834
chr1	225677051	225677619	568
chr1	226061257	226067031	5774
chr1	226109166	226111233	2067
chr1	226124979	226125699	720
chr1	226127277	226128285	1008
chr1	226185140	226187252	2112
chr1	226333425	226333682	257
chr1	226547682	226550133	2451
chr1	227219205	227219583	378
chr1	227314192	227319473	5281
chr1	227946292	227948561	2269
chr1	228004152	228009668	5516
chr1	228108766	228110394	1628
chr1	228367894	228368334	440
chr1	228405516	228407662	2146
chr1	228456734	228459926	3192
chr1	228463304	228465615	2311
chr1	228469626	228470551	925
chr1	228470638	228470843	205
chr1	228486228	228488363	2135
chr1	228555628	228555874	246
chr1	228646657	228648896	2239
chr1	228781297	228781842	545
chr1	229431098	229433573	2475
chr1	229433691	229435203	1512
chr1	229624858	229627224	2366
chr1	230372035	230372906	871
chr1	230977261	230979736	2475
chr1	231336799	231339597	2798
chr1	232549920	232551481	1561
chr1	232627517	232631213	3696
chr1	233294938	233296243	1305
chr1	234534183	234534564	381
chr1	234599172	234609767	10595
chr1	235093662	235094163	501
chr1	235325202	235329895	4693
chr1	235502863	235505691	2828
chr1	235865300	235868089	2789
chr1	235971576	235972582	1006
chr1	236141068	236143467	2399
chr1	236144593	236145077	484
chr1	236304202	236305117	915
chr1	236394626	236396506	1880
chr1	236686088	236686969	881
chr1	236766059	236766893	834
chr1	237041457	237045432	3975
chr1	240965003	240966217	1214
chr1	241518592	241520293	1701
chr1	244652288	244654333	2045
chr1	246930307	246932786	2479
chr1	248857951	248859683	1732
chr10	329229	329890	661
chr10	391046	391600	554
chr10	454844	455726	882
chr10	518116	518509	393
chr10	688287	690281	1994
chr10	929596	932631	3035
chr10	987514	989286	1772
chr10	1055643	1057775	2132
chr10	1419567	1421383	1816
chr10	2488108	2488838	730
chr10	3171863	3173630	1767
chr10	3197219	3197896	677
chr10	4451021	4451841	820
chr10	5446261	5448749	2488
chr10	5684420	5686324	1904
chr10	5692327	5693250	923
chr10	5976688	5978516	1828
chr10	6144361	6147027	2666
chr10	7407375	7413184	5809
chr10	7787243	7789707	2464
chr10	7817555	7819530	1975
chr10	8033702	8056974	23272
chr10	8097631	8097953	322
chr10	9239266	9239634	368
chr10	12041305	12043610	2305
chr10	12129146	12130514	1368
chr10	14877442	14880396	2954
chr10	14952771	14954664	1893
chr10	15084137	15084968	831
chr10	15088387	15089166	779
chr10	15209715	15210510	795
chr10	15718581	15720480	1899
chr10	15902004	15902923	919
chr10	17199855	17202170	2315
chr10	17257668	17258392	724
chr10	17643038	17646211	3173
chr10	17794227	17794655	428
chr10	18140049	18142534	2485
chr10	18164119	18164862	743
chr10	18290952	18291211	259
chr10	22002213	22004014	1801
chr10	26214840	26220873	6033
chr10	26222436	26222972	536
chr10	26931208	26931656	448
chr10	27503975	27505591	1616
chr10	27621061	27621859	798
chr10	29078762	29079986	1224
chr10	30348452	30349526	1074
chr10	31133562	31134925	1363
chr10	31318069	31322327	4258
chr10	31750006	31750507	501
chr10	32345503	32347862	2359
chr10	33196728	33197675	947
chr10	38355966	38357327	1361
chr10	38641025	38644675	3650
chr10	38653024	38657566	4542
chr10	38670774	38674212	3438
chr10	38991230	38993166	1936
chr10	43076345	43077945	1600
chr10	43265039	43265454	415
chr10	43282563	43283144	581
chr10	43292709	43293757	1048
chr10	43606265	43607327	1062
chr10	43648357	43649464	1107
chr10	43689484	43690683	1199
chr10	45592022	45595440	3418
chr10	46028301	46031082	2781
chr10	46282333	46283318	985
chr10	46284130	46285216	1086
chr10	48439462	48440108	646
chr10	49393931	49399237	5306
chr10	49608870	49615152	6282
chr10	49633608	49633978	370
chr10	49941012	49943015	2003
chr10	50603588	50605508	1920
chr10	50739542	50740710	1168
chr10	61835343	61838078	2735
chr10	61839502	61840860	1358
chr10	61897083	61898869	1786
chr10	61899739	61905412	5673
chr10	62038792	62038975	183
chr10	62373805	62375340	1535
chr10	63520712	63522777	2065
chr10	68525811	68527935	2124
chr10	69408525	69409338	813
chr10	69644620	69644869	249
chr10	70145319	70147497	2178
chr10	70231841	70234611	2770
chr10	70403494	70405678	2184
chr10	70440320	70441826	1506
chr10	70508937	70509294	357
chr10	70672068	70673129	1061
chr10	70679607	70679903	296
chr10	70729877	70730116	239
chr10	70925695	70926033	338
chr10	71812578	71812912	334
chr10	71850257	71851749	1492
chr10	71963900	71965399	1499
chr10	72297367	72298510	1143
chr10	73771928	73775475	3547
chr10	73849042	73849364	322
chr10	75233946	75236430	2484
chr10	75294517	75296089	1572
chr10	75399491	75405040	5549
chr10	75408281	75409931	1650
chr10	75599134	75599426	292
chr10	76428738	76430535	1797
chr10	79111422	79111844	422
chr10	79113216	79115134	1918
chr10	82278544	82279656	1112
chr10	86958516	86958643	127
chr10	88835626	88836142	516
chr10	88935263	88935719	456
chr10	88990411	88991996	1585
chr10	89474957	89475926	969
chr10	89534196	89536148	1952
chr10	89700755	89702369	1614
chr10	90751068	90753257	2189
chr10	91162145	91164513	2368
chr10	91219842	91222283	2441
chr10	91340801	91341238	437
chr10	93066295	93067128	833
chr10	93542091	93542747	656
chr10	93600530	93602023	1493
chr10	93701768	93703513	1745
chr10	93751213	93752173	960
chr10	94268445	94268979	534
chr10	95430375	95430732	357
chr10	96043091	96044795	1704
chr10	97072624	97073339	715
chr10	97096004	97096796	792
chr10	97321042	97321674	632
chr10	97445269	97446757	1488
chr10	97632617	97633878	1261
chr10	97667369	97667891	522
chr10	97686412	97687852	1440
chr10	97791671	97792427	756
chr10	97849157	97850857	1700
chr10	97914438	97915244	806
chr10	97974572	97975134	562
chr10	98029236	98031406	2170
chr10	99328855	99330596	1741
chr10	99336491	99337748	1257
chr10	99519928	99525682	5754
chr10	99526780	99531640	4860
chr10	99532201	99541610	9409
chr10	99618260	99622093	3833
chr10	100008647	100010627	1980
chr10	100019982	100021243	1261
chr10	100184937	100186967	2030
chr10	100372707	100374735	2028
chr10	100481496	100482904	1408
chr10	100683350	100685472	2122
chr10	101088013	101088316	303
chr10	101121015	101124400	3385
chr10	101130923	101143910	12987
chr10	101145360	101147981	2621
chr10	101160701	101162519	1818
chr10	101291315	101293206	1891
chr10	101569376	101571288	1912
chr10	101815996	101819343	3347
chr10	101829243	101831386	2143
chr10	101835826	101836365	539
chr10	102055363	102056408	1045
chr10	102113039	102115962	2923
chr10	102117224	102121292	4068
chr10	102132334	102134317	1983
chr10	102240856	102242238	1382
chr10	102244728	102247025	2297
chr10	102501350	102505803	4453
chr10	102673732	102676761	3029
chr10	102677850	102679203	1353
chr10	102743326	102745095	1769
chr10	102901293	102901488	195
chr10	103367823	103369167	1344
chr10	103542799	103543475	676
chr10	103554755	103559845	5090
chr10	103569306	103570186	880
chr10	103578048	103579588	1540
chr10	103771720	103772945	1225
chr10	103874814	103875379	565
chr10	103916125	103918896	2771
chr10	104120791	104122601	1810
chr10	104231397	104233061	1664
chr10	104268434	104269608	1174
chr10	104353204	104354056	852
chr10	104638584	104643247	4663
chr10	108466019	108466706	687
chr10	113937749	113938199	450
chr10	114042689	114046162	3473
chr10	114100765	114101563	798
chr10	114172492	114175204	2712
chr10	115980933	115981427	494
chr10	118594504	118597196	2692
chr10	119028704	119031884	3180
chr10	119805567	119806030	463
chr10	120094323	120096269	1946
chr10	120824863	120825152	289
chr10	121154867	121156244	1377
chr10	121337214	121337716	502
chr10	121596999	121598922	1923
chr10	121608334	121609167	833
chr10	123274071	123275429	1358
chr10	123969309	123970309	1000
chr10	123970564	123970833	269
chr10	123971635	123973442	1807
chr10	124091467	124094682	3215
chr10	124152392	124152706	314
chr10	124221637	124221957	320
chr10	124354736	124355271	535
chr10	124380806	124381401	595
chr10	124388809	124389718	909
chr10	124545369	124545813	444
chr10	124742524	124745157	2633
chr10	124801592	124802643	1051
chr10	124916198	124918351	2153
chr10	125451339	125451698	359
chr10	127734325	127736018	1693
chr10	127736067	127739052	2985
chr10	128149736	128150783	1047
chr10	128210249	128211217	968
chr10	129871073	129872335	1262
chr10	129883623	129884590	967
chr10	129901567	129901917	350
chr10	129909921	129910041	120
chr10	131899712	131902371	2659
chr10	131977723	131978152	429
